id,estado,estado-slug,municipio,municipio-slug,poblacion,latitud,longitud,fecha,c-negativos,c-sospechosos,c-confirmados,c-defunciones,c-recuperados,d-negativos,d-sospechosos,d-confirmados,d-defunciones,d-recuperados,sospechosos-tasa-100k,confirmados-tasa-100k,activos,tasa-mortalidad
539,"Baja California",BC,Tecate,TEC,102406,32.56,-116.62,2020-06-29,140,27,218,61,74,1,3,0,0,5,26.37,212.88,83,27.98%
540,"Baja California",BC,"San Quintin",SQ,4777,30.57,-115.94,2020-06-29,141,53,143,7,30,-1,17,-1,0,4,"1,109.48","2,993.51",106,4.90%
541,"Baja California",BC,Mexicali,MXL,988417,32.61,-115.45,2020-06-30,2665,777,4925,809,1161,60,-33,101,9,40,78.61,498.27,2955,16.43%
542,"Baja California",BC,Tijuana,TJ,1641570,32.50,-116.95,2020-06-30,1458,370,2772,842,755,11,5,13,2,39,22.54,168.86,1175,30.38%
543,"Baja California",BC,Rosarito,ROS,96734,32.36,-117.06,2020-06-30,61,22,82,11,24,2,-5,3,0,2,22.74,84.77,47,13.41%
544,"Baja California",BC,Ensenada,ENS,486639,31.84,-116.61,2020-06-30,801,112,705,88,105,0,17,0,0,8,23.02,144.87,512,12.48%
545,"Baja California",BC,Tecate,TEC,102406,32.56,-116.62,2020-06-30,152,30,227,61,82,12,3,9,0,8,29.30,221.67,84,26.87%
546,"Baja California",BC,"San Quintin",SQ,4777,30.57,-115.94,2020-06-30,144,51,148,7,34,3,-2,5,0,4,"1,067.62","3,098.18",107,4.73%
547,"Baja California",BC,Mexicali,MXL,988417,32.61,-115.45,2020-07-01,2665,693,5077,831,1195,0,-84,152,22,34,70.11,513.65,3051,16.37%
548,"Baja California",BC,Tijuana,TJ,1641570,32.50,-116.95,2020-07-01,1458,353,2833,846,788,0,-17,61,4,33,21.50,172.58,1199,29.86%
549,"Baja California",BC,Rosarito,ROS,96734,32.36,-117.06,2020-07-01,61,19,89,11,24,0,-3,7,0,0,19.64,92.00,54,12.36%
550,"Baja California",BC,Ensenada,ENS,486639,31.84,-116.61,2020-07-01,801,121,735,90,118,0,9,30,2,13,24.86,151.04,527,12.24%
551,"Baja California",BC,Tecate,TEC,102406,32.56,-116.62,2020-07-01,152,25,233,61,83,0,-5,6,0,1,24.41,227.53,89,26.18%
552,"Baja California",BC,"San Quintin",SQ,4777,30.57,-115.94,2020-07-01,144,46,156,7,37,0,-5,8,0,3,962.95,"3,265.65",112,4.49%
553,"Baja California",BC,Mexicali,MXL,988417,32.61,-115.45,2020-07-02,2830,682,5224,848,1245,165,-11,147,17,50,69.00,528.52,3131,16.23%
554,"Baja California",BC,Tijuana,TJ,1641570,32.50,-116.95,2020-07-02,1528,345,2881,854,811,70,-8,48,8,23,21.02,175.50,1216,29.64%
555,"Baja California",BC,Rosarito,ROS,96734,32.36,-117.06,2020-07-02,64,24,89,11,26,3,5,0,0,2,24.81,92.00,52,12.36%
556,"Baja California",BC,Ensenada,ENS,486639,31.84,-116.61,2020-07-02,854,76,789,93,129,53,-45,54,3,11,15.62,162.13,567,11.79%
557,"Baja California",BC,Tecate,TEC,102406,32.56,-116.62,2020-07-02,155,26,233,61,99,3,1,0,0,16,25.39,227.53,73,26.18%
558,"Baja California",BC,"San Quintin",SQ,4777,30.57,-115.94,2020-07-02,162,34,167,7,40,18,-12,11,0,3,711.74,"3,495.92",120,4.19%
559,"Baja California",BC,Mexicali,MXL,988417,32.61,-115.45,2020-07-03,2924,674,5314,860,1326,94,-8,90,12,81,68.19,537.63,3128,16.18%
560,"Baja California",BC,Tijuana,TJ,1641570,32.50,-116.95,2020-07-03,1544,340,2930,867,837,16,-5,49,13,26,20.71,178.49,1226,29.59%
561,"Baja California",BC,Rosarito,ROS,96734,32.36,-117.06,2020-07-03,65,27,96,11,28,1,3,7,0,2,27.91,99.24,57,11.46%
562,"Baja California",BC,Ensenada,ENS,486639,31.84,-116.61,2020-07-03,863,99,820,95,137,9,23,31,2,8,20.34,168.50,588,11.59%
563,"Baja California",BC,Tecate,TEC,102406,32.56,-116.62,2020-07-03,157,28,237,61,102,2,2,4,0,3,27.34,231.43,74,25.74%
564,"Baja California",BC,"San Quintin",SQ,4777,30.57,-115.94,2020-07-03,165,37,179,7,42,3,3,12,0,2,774.54,"3,747.12",130,3.91%
565,"Baja California",BC,Mexicali,MXL,988417,32.61,-115.45,2020-07-04,2977,692,5402,879,1399,53,18,88,19,73,70.01,546.53,3124,16.27%
566,"Baja California",BC,Tijuana,TJ,1641570,32.50,-116.95,2020-07-04,1566,348,2976,874,855,22,8,46,7,18,21.20,181.29,1247,29.37%
567,"Baja California",BC,Rosarito,ROS,96734,32.36,-117.06,2020-07-04,68,27,103,11,29,3,0,7,0,1,27.91,106.48,63,10.68%
568,"Baja California",BC,Ensenada,ENS,486639,31.84,-116.61,2020-07-04,888,59,863,96,153,25,-40,43,1,16,12.12,177.34,614,11.12%
569,"Baja California",BC,Tecate,TEC,102406,32.56,-116.62,2020-07-04,159,20,242,61,102,2,-8,5,0,0,19.53,236.31,79,25.21%
570,"Baja California",BC,"San Quintin",SQ,4777,30.57,-115.94,2020-07-04,172,34,186,7,42,7,-3,7,0,0,711.74,"3,893.66",137,3.76%
571,"Baja California",BC,Mexicali,MXL,988417,32.61,-115.45,2020-07-05,2977,753,5436,890,1478,0,61,34,11,79,76.18,549.97,3068,16.37%
572,"Baja California",BC,Tijuana,TJ,1641570,32.50,-116.95,2020-07-05,1566,404,2982,881,866,0,56,6,7,11,24.61,181.66,1235,29.54%
573,"Baja California",BC,Rosarito,ROS,96734,32.36,-117.06,2020-07-05,68,29,107,11,32,0,2,4,0,3,29.98,110.61,64,10.28%
574,"Baja California",BC,Ensenada,ENS,486639,31.84,-116.61,2020-07-05,888,69,873,99,155,0,10,9,3,2,14.18,179.39,619,11.34%
575,"Baja California",BC,Tecate,TEC,102406,32.56,-116.62,2020-07-05,159,22,243,62,105,0,2,1,1,3,21.48,237.29,76,25.51%
576,"Baja California",BC,"San Quintin",SQ,4777,30.57,-115.94,2020-07-05,172,42,185,7,42,0,8,-1,0,0,879.21,"3,872.72",136,3.78%
577,"Baja California",BC,Mexicali,MXL,988417,32.61,-115.45,2020-07-06,3013,775,5444,909,1522,36,22,8,19,44,78.41,550.78,3013,16.70%
578,"Baja California",BC,Tijuana,TJ,1641570,32.50,-116.95,2020-07-06,1571,427,2985,889,875,5,23,3,8,9,26.01,181.84,1221,29.78%
579,"Baja California",BC,Rosarito,ROS,96734,32.36,-117.06,2020-07-06,69,28,108,11,32,1,-1,1,0,0,28.95,111.65,65,10.19%
580,"Baja California",BC,Ensenada,ENS,486639,31.84,-116.61,2020-07-06,909,70,890,100,161,21,1,17,1,6,14.38,182.89,629,11.24%
581,"Baja California",BC,Tecate,TEC,102406,32.56,-116.62,2020-07-06,159,23,243,62,107,0,1,0,0,2,22.46,237.29,74,25.51%
582,"Baja California",BC,"San Quintin",SQ,4777,30.57,-115.94,2020-07-06,180,32,190,7,42,8,-10,5,0,0,669.88,"3,977.39",141,3.68%
583,"Baja California",BC,Mexicali,MXL,988417,32.61,-115.45,2020-07-07,3114,612,5604,927,1588,101,-163,160,18,66,61.92,566.97,3089,16.54%
584,"Baja California",BC,Tijuana,TJ,1641570,32.50,-116.95,2020-07-07,1590,390,3033,893,890,19,-37,48,4,15,23.76,184.76,1250,29.44%
585,"Baja California",BC,Rosarito,ROS,96734,32.36,-117.06,2020-07-07,71,26,110,11,34,2,-2,2,0,2,26.88,113.71,65,10.00%
586,"Baja California",BC,Ensenada,ENS,486639,31.84,-116.61,2020-07-07,913,90,904,101,166,4,20,14,1,5,18.49,185.76,637,11.17%
587,"Baja California",BC,Tecate,TEC,102406,32.56,-116.62,2020-07-07,161,17,248,62,108,2,-6,5,0,1,16.60,242.17,78,25.00%
588,"Baja California",BC,"San Quintin",SQ,4777,30.57,-115.94,2020-07-07,185,27,194,7,45,5,-5,4,0,3,565.21,"4,061.13",142,3.61%
589,"Baja California",BC,Mexicali,MXL,988417,32.61,-115.45,2020-07-08,3149,601,5709,934,1662,35,-11,105,7,74,60.80,577.59,3113,16.36%
590,"Baja California",BC,Tijuana,TJ,1641570,32.50,-116.95,2020-07-08,1609,439,3052,905,903,19,49,19,12,13,26.74,185.92,1244,29.65%
591,"Baja California",BC,Rosarito,ROS,96734,32.36,-117.06,2020-07-08,71,31,111,12,38,0,5,1,1,4,32.05,114.75,61,10.81%
592,"Baja California",BC,Ensenada,ENS,486639,31.84,-116.61,2020-07-08,941,74,958,104,181,28,-16,54,3,15,15.21,196.86,673,10.86%
593,"Baja California",BC,Tecate,TEC,102406,32.56,-116.62,2020-07-08,162,21,248,63,108,1,4,0,1,0,20.51,242.17,77,25.40%
594,"Baja California",BC,"San Quintin",SQ,4777,30.57,-115.94,2020-07-08,186,31,198,7,47,1,4,4,0,2,648.94,"4,144.86",144,3.54%
595,"Baja California",BC,Mexicali,MXL,988417,32.61,-115.45,2020-07-09,3167,627,5783,961,1749,18,26,74,27,87,63.43,585.08,3073,16.62%
596,"Baja California",BC,Tijuana,TJ,1641570,32.50,-116.95,2020-07-09,1628,450,3086,917,911,19,11,34,12,8,27.41,187.99,1258,29.71%
597,"Baja California",BC,Rosarito,ROS,96734,32.36,-117.06,2020-07-09,72,29,115,12,39,1,-2,4,0,1,29.98,118.88,64,10.43%
598,"Baja California",BC,Ensenada,ENS,486639,31.84,-116.61,2020-07-09,944,104,965,106,185,3,30,7,2,4,21.37,198.30,674,10.98%
599,"Baja California",BC,Tecate,TEC,102406,32.56,-116.62,2020-07-09,164,22,251,64,108,2,1,3,1,0,21.48,245.10,79,25.50%
600,"Baja California",BC,"San Quintin",SQ,4777,30.57,-115.94,2020-07-09,186,34,197,7,47,0,3,-1,0,0,711.74,"4,123.93",143,3.55%
601,"Baja California",BC,Mexicali,MXL,988417,32.61,-115.45,2020-07-10,3213,606,5892,991,1824,46,-21,109,30,75,61.31,596.10,3077,16.82%
602,"Baja California",BC,Tijuana,TJ,1641570,32.50,-116.95,2020-07-10,1659,455,3119,922,917,31,5,33,5,6,27.72,190.00,1280,29.56%
603,"Baja California",BC,Rosarito,ROS,96734,32.36,-117.06,2020-07-10,73,27,118,12,42,1,-2,3,0,3,27.91,121.98,64,10.17%
604,"Baja California",BC,Ensenada,ENS,486639,31.84,-116.61,2020-07-10,969,101,998,111,192,25,-3,33,5,7,20.75,205.08,695,11.12%
605,"Baja California",BC,Tecate,TEC,102406,32.56,-116.62,2020-07-10,165,23,252,66,109,1,1,1,2,1,22.46,246.08,77,26.19%
606,"Baja California",BC,"San Quintin",SQ,4777,30.57,-115.94,2020-07-10,187,44,203,7,47,1,10,6,0,0,921.08,"4,249.53",149,3.45%
607,"Baja California",BC,Mexicali,MXL,988417,32.61,-115.45,2020-07-11,3260,628,6000,1012,1896,47,22,108,21,72,63.54,607.03,3092,16.87%
608,"Baja California",BC,Tijuana,TJ,1641570,32.50,-116.95,2020-07-11,1679,470,3148,931,945,20,15,29,9,28,28.63,191.77,1272,29.57%
609,"Baja California",BC,Rosarito,ROS,96734,32.36,-117.06,2020-07-11,78,25,123,12,42,5,-2,5,0,0,25.84,127.15,69,9.76%
610,"Baja California",BC,Ensenada,ENS,486639,31.84,-116.61,2020-07-11,978,96,1028,115,194,9,-5,30,4,2,19.73,211.24,719,11.19%
611,"Baja California",BC,Tecate,TEC,102406,32.56,-116.62,2020-07-11,167,25,253,67,109,2,2,1,1,0,24.41,247.06,77,26.48%
612,"Baja California",BC,"San Quintin",SQ,4777,30.57,-115.94,2020-07-11,193,40,213,7,47,6,-4,10,0,0,837.35,"4,458.87",159,3.29%
613,"Baja California",BC,Mexicali,MXL,988417,32.61,-115.45,2020-07-12,3281,640,6048,1026,1967,-127,12,-25,8,24,64.75,611.89,3055,16.96%
614,"Baja California",BC,Tijuana,TJ,1641570,32.50,-116.95,2020-07-12,1679,502,3160,941,945,0,32,12,10,0,30.58,192.50,1274,29.78%
615,"Baja California",BC,Rosarito,ROS,96734,32.36,-117.06,2020-07-12,78,26,123,12,42,0,1,0,0,0,26.88,127.15,69,9.76%
616,"Baja California",BC,Ensenada,ENS,486639,31.84,-116.61,2020-07-12,978,113,1028,118,200,0,17,0,3,6,23.22,211.24,710,11.48%
617,"Baja California",BC,Tecate,TEC,102406,32.56,-116.62,2020-07-12,167,25,255,68,110,0,0,2,1,1,24.41,249.01,77,26.67%
618,"Baja California",BC,"San Quintin",SQ,4777,30.57,-115.94,2020-07-12,193,44,213,7,47,0,4,0,0,0,921.08,"4,458.87",159,3.29%
619,"Baja California",BC,Mexicali,MXL,988417,32.61,-115.45,2020-07-13,3289,654,6053,1034,2030,8,14,5,8,63,66.17,612.39,2989,17.08%
620,"Baja California",BC,Tijuana,TJ,1641570,32.50,-116.95,2020-07-13,1682,508,3170,949,948,3,6,10,8,3,30.95,193.11,1273,29.94%
621,"Baja California",BC,Rosarito,ROS,96734,32.36,-117.06,2020-07-13,78,26,123,12,42,0,0,0,0,0,26.88,127.15,69,9.76%
622,"Baja California",BC,Ensenada,ENS,486639,31.84,-116.61,2020-07-13,1003,74,1067,122,207,25,-39,39,4,7,15.21,219.26,738,11.43%
623,"Baja California",BC,Tecate,TEC,102406,32.56,-116.62,2020-07-13,167,29,255,68,110,0,4,0,0,0,28.32,249.01,77,26.67%
624,"Baja California",BC,"San Quintin",SQ,4777,30.57,-115.94,2020-07-13,193,34,219,7,49,0,-10,6,0,2,711.74,"4,584.47",163,3.20%
625,"Baja California",BC,Mexicali,MXL,988417,32.61,-115.45,2020-07-14,3296,669,6095,1048,2157,7,15,42,14,127,67.68,616.64,2890,17.19%
626,"Baja California",BC,Tijuana,TJ,1641570,32.50,-116.95,2020-07-14,1691,484,3210,956,951,9,-24,40,7,3,29.48,195.54,1303,29.78%
627,"Baja California",BC,Rosarito,ROS,96734,32.36,-117.06,2020-07-14,78,27,123,13,42,0,1,0,1,0,27.91,127.15,68,10.57%
628,"Baja California",BC,Ensenada,ENS,486639,31.84,-116.61,2020-07-14,1004,109,1068,125,218,1,35,1,3,11,22.40,219.46,725,11.70%
629,"Baja California",BC,Tecate,TEC,102406,32.56,-116.62,2020-07-14,170,28,256,69,112,3,-1,1,1,2,27.34,249.99,75,26.95%
630,"Baja California",BC,"San Quintin",SQ,4777,30.57,-115.94,2020-07-14,199,33,223,10,49,6,-1,4,3,0,690.81,"4,668.20",164,4.48%
631,"Baja California",BC,Mexicali,MXL,988417,32.61,-115.45,2020-07-15,3334,596,6219,1058,2263,38,-73,124,10,106,60.30,629.19,2898,17.01%
632,"Baja California",BC,Tijuana,TJ,1641570,32.50,-116.95,2020-07-15,1696,471,3294,964,954,5,-13,84,8,3,28.69,200.66,1376,29.27%
633,"Baja California",BC,Rosarito,ROS,96734,32.36,-117.06,2020-07-15,78,23,130,13,42,0,-4,7,0,0,23.78,134.39,75,10.00%
634,"Baja California",BC,Ensenada,ENS,486639,31.84,-116.61,2020-07-15,1014,106,1108,133,223,10,-3,40,8,5,21.78,227.68,752,12.00%
635,"Baja California",BC,Tecate,TEC,102406,32.56,-116.62,2020-07-15,170,30,259,69,114,0,2,3,0,2,29.30,252.91,76,26.64%
636,"Baja California",BC,"San Quintin",SQ,4777,30.57,-115.94,2020-07-15,199,40,229,10,52,0,7,6,0,3,837.35,"4,793.80",167,4.37%
